TransactionID,OrderDate,DeliveryDate,Manufacturer,ManufacturerRegion,TherapeuticCategory,ProductDescription,Quantity,UnitPrice,TotalCost,ComplianceStandards,RiskFactors,ShortageRisk,ColdChainRequired,LeadTimeDays,OnTimeDelivery,SavingsIdentified,SavingsRealized,PaymentTermsDays,ContractNumber
PHRX01917,2025-10-11,2025-12-06,Shenzhen Drug Manufacturing,China,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,2545,3459.39,8804147.55,"EMA Certified, GDP Compliant, WHO Prequalified, FDA Approved",Geopolitical Risk,Medium,False,56,False,0.0,0.0,30,
PHRX01918,2025-07-12,2025-08-21,California Biologics Corporation,USA,Oncology - Injectable,Oncology Pharmaceutical Product,783,1898.91,1486846.53,"GMP Certified, WHO Prequalified, GDP Compliant",Raw Material Shortage,Medium,True,40,False,354500.41,252121.63,90,
PHRX01919,2024-03-12,2024-04-19,German Pharma AG,EU,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,9138,1428.78,13056191.64,"ISO 13485 Certified, GDP Compliant","Manufacturing Capacity Constraints, Quality Audit Issues",High,False,38,False,0.0,0.0,30,PHR-CON-4170
PHRX01920,2024-12-25,2025-01-06,Texas Pharma Manufacturing,USA,Oncology - Injectable,Oncology Pharmaceutical Product,7924,451.75,3579667.0,"GDP Compliant, WHO Prequalified, EMA Certified","Raw Material Shortage, Manufacturing Capacity Constraints, Regulatory Approval Delays",High,True,12,True,686249.03,674365.93,90,PHR-CON-5665
PHRX01921,2023-05-19,2023-05-30,Delhi Biotech Solutions,India,Pain Management - Injectable,Pain Management Pharmaceutical Product,5395,2171.28,11714055.6,"WHO Prequalified, FDA Approved","Manufacturing Capacity Constraints, Regulatory Approval Delays",High,False,11,True,0.0,0.0,60,PHR-CON-7317
PHRX01922,2025-05-14,2025-06-29,Shenzhen Drug Manufacturing,China,Respiratory - Inhaled,Respiratory Pharmaceutical Product,5968,406.11,2423664.48,"ISO 13485 Certified, GDP Compliant, FDA Approved, GMP Certified",Manufacturing Capacity Constraints,Medium,False,46,False,0.0,0.0,90,PHR-CON-4846
PHRX01923,2023-07-02,2023-07-09,Dublin BioPharmaceuticals,Ireland,Respiratory - Inhaled,Respiratory Pharmaceutical Product,3109,3695.17,11488283.53,"FDA Approved, ISO 13485 Certified","Transportation Delays, Single Source Supplier",High,False,7,True,2266427.29,1785499.58,30,PHR-CON-1445
PHRX01924,2025-05-10,2025-05-28,Bangalore Pharmaceutical Co,India,Pain Management - Injectable,Pain Management Pharmaceutical Product,8971,2645.41,23731973.11,"EMA Certified, GDP Compliant, WHO Prequalified, ISO 13485 Certified",Manufacturing Capacity Constraints,Medium,False,18,True,4169373.15,3682165.7,90,PHR-CON-1836
PHRX01925,2024-08-03,2024-08-13,Cork Pharmaceutical Manufacturing Ltd,Ireland,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,3442,90.13,310227.46,"GDP Compliant, GMP Certified",None,Low,True,10,True,0.0,0.0,30,PHR-CON-5683
PHRX01926,2025-08-22,2025-09-26,Texas Pharma Manufacturing,USA,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,8062,2031.21,16375615.02,"GDP Compliant, WHO Prequalified",None,Low,False,35,False,0.0,0.0,30,PHR-CON-1096
PHRX01927,2023-08-01,2023-09-14,New Jersey Drug Co,USA,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,7266,3094.52,22484782.32,"GDP Compliant, ISO 13485 Certified, EMA Certified",Single Source Supplier,Medium,False,44,False,0.0,0.0,60,PHR-CON-3513
PHRX01928,2025-10-02,2025-11-22,Mumbai Generics Ltd,India,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,2609,3016.54,7870152.86,"GMP Certified, GDP Compliant, ISO 13485 Certified, EMA Certified","Raw Material Shortage, Geopolitical Risk",High,False,51,False,0.0,0.0,30,PHR-CON-6476
PHRX01929,2023-05-06,2023-05-23,Galway MedTech Solutions,Ireland,Respiratory - Inhaled,Respiratory Pharmaceutical Product,3663,3627.14,13286213.82,"EMA Certified, FDA Approved, ISO 13485 Certified, WHO Prequalified",Quality Audit Issues,Medium,False,17,True,0.0,0.0,30,PHR-CON-7081
PHRX01930,2024-09-08,2024-10-09,New Jersey Drug Co,USA,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,6174,1126.84,6957110.16,"ISO 13485 Certified, GMP Certified, GDP Compliant",None,Low,True,31,False,0.0,0.0,90,PHR-CON-9957
PHRX01931,2026-01-03,2026-02-28,Limerick Drug Manufacturing Co,Ireland,Respiratory - Inhaled,Respiratory Pharmaceutical Product,9317,456.82,4256191.94,"GMP Certified, FDA Approved, WHO Prequalified, EMA Certified",Quality Audit Issues,Medium,False,56,False,700217.31,590980.74,60,PHR-CON-3955
PHRX01932,2023-12-20,2024-02-03,Texas Pharma Manufacturing,USA,Oncology - Injectable,Oncology Pharmaceutical Product,7136,3377.31,24100484.16,"GMP Certified, WHO Prequalified, EMA Certified",Raw Material Shortage,Medium,True,45,False,0.0,0.0,90,PHR-CON-2101
PHRX01933,2025-01-20,2025-02-17,Italian Drug Manufacturing,EU,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,7216,2227.88,16076382.08,"ISO 13485 Certified, GDP Compliant, FDA Approved",Quality Audit Issues,Medium,True,28,True,3135808.27,1980770.9,30,
PHRX01934,2025-04-09,2025-05-26,Bangalore Pharmaceutical Co,India,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,8171,2708.37,22130091.27,"GDP Compliant, ISO 13485 Certified","Geopolitical Risk, Transportation Delays",High,False,47,False,0.0,0.0,60,
PHRX01935,2025-03-25,2025-05-20,German Pharma AG,EU,Vaccines - Injectable,Vaccines Pharmaceutical Product,4048,2054.33,8315927.84,"FDA Approved, GDP Compliant, EMA Certified",Regulatory Approval Delays,Medium,True,56,False,0.0,0.0,90,
PHRX01936,2023-04-19,2023-04-29,Cork Pharmaceutical Manufacturing Ltd,Ireland,Respiratory - Inhaled,Respiratory Pharmaceutical Product,7675,3235.07,24829162.25,"EMA Certified, GDP Compliant, GMP Certified",None,Low,False,10,True,5683052.86,3587185.43,30,PHR-CON-7502
PHRX01937,2023-12-30,2024-01-17,Hyderabad Drug Manufacturing,India,Vaccines - Injectable,Vaccines Pharmaceutical Product,5617,4811.53,27026364.01,"GDP Compliant, FDA Approved, EMA Certified",Raw Material Shortage,Medium,True,18,True,0.0,0.0,60,PHR-CON-5861
PHRX01938,2024-10-18,2024-10-31,Shenzhen Drug Manufacturing,China,Respiratory - Inhaled,Respiratory Pharmaceutical Product,5245,2364.59,12402274.55,"EMA Certified, WHO Prequalified",Quality Audit Issues,Medium,False,13,True,663901.07,589294.19,60,PHR-CON-7759
PHRX01939,2026-01-30,2026-03-09,French Biologics SA,EU,Vaccines - Injectable,Vaccines Pharmaceutical Product,8317,1842.52,15324238.84,"WHO Prequalified, ISO 13485 Certified",Geopolitical Risk,Medium,True,38,False,0.0,0.0,60,
PHRX01940,2023-11-03,2023-12-20,Dublin BioPharmaceuticals,Ireland,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,3596,879.84,3163904.64,"WHO Prequalified, GDP Compliant, ISO 13485 Certified, FDA Approved",Regulatory Approval Delays,Medium,False,47,False,411590.57,327811.93,90,
PHRX01941,2024-04-12,2024-06-03,Galway MedTech Solutions,Ireland,Vaccines - Injectable,Vaccines Pharmaceutical Product,8114,3363.73,27293305.22,"WHO Prequalified, EMA Certified, GDP Compliant, FDA Approved",Raw Material Shortage,Medium,True,52,False,3220859.18,1677649.11,60,PHR-CON-5537
PHRX01942,2024-06-26,2024-07-21,Delhi Biotech Solutions,India,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,516,657.17,339099.72,"GMP Certified, ISO 13485 Certified",None,Low,False,25,True,40551.89,34019.07,30,PHR-CON-9948
PHRX01943,2024-01-03,2024-02-27,Limerick Drug Manufacturing Co,Ireland,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,7636,4703.58,35916536.88,"WHO Prequalified, GDP Compliant, FDA Approved, EMA Certified",Raw Material Shortage,Medium,False,55,False,0.0,0.0,60,
PHRX01944,2023-04-14,2023-05-11,Limerick Drug Manufacturing Co,Ireland,Pain Management - Injectable,Pain Management Pharmaceutical Product,6082,593.72,3611005.04,"EMA Certified, GMP Certified, ISO 13485 Certified, WHO Prequalified",Geopolitical Risk,Medium,False,27,True,0.0,0.0,60,PHR-CON-1605
PHRX01945,2025-07-20,2025-08-27,Texas Pharma Manufacturing,USA,Respiratory - Inhaled,Respiratory Pharmaceutical Product,9837,3530.99,34734348.63,"FDA Approved, ISO 13485 Certified, WHO Prequalified",Geopolitical Risk,Medium,False,38,False,0.0,0.0,30,PHR-CON-9132
PHRX01946,2023-07-10,2023-07-30,Texas Pharma Manufacturing,USA,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,219,3778.74,827544.06,"GDP Compliant, EMA Certified",None,Low,False,20,True,0.0,0.0,30,
PHRX01947,2024-07-05,2024-08-12,Bangalore Pharmaceutical Co,India,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,3786,2055.68,7782804.48,"ISO 13485 Certified, GMP Certified, WHO Prequalified",Transportation Delays,Medium,False,38,False,0.0,0.0,60,
PHRX01948,2025-09-28,2025-11-07,Dublin BioPharmaceuticals,Ireland,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,7575,3337.76,25283532.0,"WHO Prequalified, EMA Certified, GDP Compliant, ISO 13485 Certified",Quality Audit Issues,Medium,False,40,False,0.0,0.0,30,PHR-CON-6311
PHRX01949,2024-09-06,2024-10-15,Texas Pharma Manufacturing,USA,Pain Management - Injectable,Pain Management Pharmaceutical Product,6900,4745.49,32743881.0,"WHO Prequalified, ISO 13485 Certified","Quality Audit Issues, Raw Material Shortage",High,False,39,False,0.0,0.0,90,PHR-CON-6164
PHRX01950,2024-12-29,2025-02-22,Italian Drug Manufacturing,EU,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,1798,4697.92,8446860.16,"EMA Certified, WHO Prequalified","Transportation Delays, Geopolitical Risk, Single Source Supplier",High,False,55,False,1533400.46,1013785.73,60,PHR-CON-6186
PHRX01951,2025-06-25,2025-07-07,Limerick Drug Manufacturing Co,Ireland,Pain Management - Injectable,Pain Management Pharmaceutical Product,5115,4222.36,21597371.4,"GDP Compliant, ISO 13485 Certified, WHO Prequalified",Quality Audit Issues,Medium,False,12,True,0.0,0.0,30,PHR-CON-1595
PHRX01952,2024-08-12,2024-08-30,Hyderabad Drug Manufacturing,India,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,1351,1467.73,1982903.23,"GMP Certified, FDA Approved","Raw Material Shortage, Manufacturing Capacity Constraints",High,True,18,True,0.0,0.0,90,
PHRX01953,2025-10-19,2025-11-16,Dublin BioPharmaceuticals,Ireland,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,3173,4610.76,14629941.48,"FDA Approved, GDP Compliant, EMA Certified, WHO Prequalified",None,Low,False,28,True,0.0,0.0,30,PHR-CON-6133
PHRX01954,2023-05-21,2023-07-11,Swiss MedSupply GmbH,EU,Vaccines - Injectable,Vaccines Pharmaceutical Product,7126,4195.63,29898059.38,"GDP Compliant, FDA Approved, WHO Prequalified, EMA Certified","Quality Audit Issues, Regulatory Approval Delays, Geopolitical Risk",High,True,51,False,7152325.08,4509667.83,30,PHR-CON-2063
PHRX01955,2023-03-30,2023-04-21,Hyderabad Drug Manufacturing,India,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,1923,4502.03,8657403.69,"ISO 13485 Certified, EMA Certified",Regulatory Approval Delays,Medium,False,22,True,435674.2,322765.6,60,
PHRX01956,2024-11-11,2024-12-17,Shanghai Medical Supply Co,China,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,8016,4957.35,39738117.6,"FDA Approved, GMP Certified, EMA Certified","Regulatory Approval Delays, Geopolitical Risk",High,False,36,False,0.0,0.0,60,PHR-CON-3301
PHRX01957,2023-07-17,2023-08-19,Shanghai Medical Supply Co,China,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,1636,968.43,1584351.48,"EMA Certified, FDA Approved, GDP Compliant",Transportation Delays,Medium,False,33,False,0.0,0.0,90,PHR-CON-3090
PHRX01958,2025-10-27,2025-11-22,Limerick Drug Manufacturing Co,Ireland,Oncology - Injectable,Oncology Pharmaceutical Product,2751,271.34,746456.34,"GDP Compliant, WHO Prequalified, ISO 13485 Certified",None,Low,True,26,True,0.0,0.0,90,PHR-CON-8613
PHRX01959,2023-10-09,2023-11-24,Limerick Drug Manufacturing Co,Ireland,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,3879,1648.36,6393988.44,"WHO Prequalified, FDA Approved, ISO 13485 Certified, EMA Certified","Manufacturing Capacity Constraints, Single Source Supplier",High,False,46,False,0.0,0.0,60,PHR-CON-8860
PHRX01960,2025-10-05,2025-11-22,Dublin BioPharmaceuticals,Ireland,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,1975,696.91,1376397.25,"GMP Certified, ISO 13485 Certified, FDA Approved, WHO Prequalified",Raw Material Shortage,Medium,True,48,False,0.0,0.0,30,PHR-CON-2075
PHRX01961,2023-03-02,2023-03-21,Beijing Pharmaceutical Group,China,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,276,2349.51,648464.76,"GDP Compliant, EMA Certified, FDA Approved","Geopolitical Risk, Single Source Supplier, Manufacturing Capacity Constraints",High,False,19,True,149319.16,129058.45,60,
PHRX01962,2023-02-22,2023-03-11,Shanghai Medical Supply Co,China,Pain Management - Injectable,Pain Management Pharmaceutical Product,7037,912.45,6420910.65,"WHO Prequalified, FDA Approved, ISO 13485 Certified, EMA Certified","Manufacturing Capacity Constraints, Single Source Supplier",High,False,17,True,1403665.46,1125377.66,60,PHR-CON-5735
PHRX01963,2024-09-04,2024-10-15,Texas Pharma Manufacturing,USA,Oncology - Injectable,Oncology Pharmaceutical Product,1454,3428.09,4984442.86,"ISO 13485 Certified, GDP Compliant",Transportation Delays,Medium,True,41,False,333420.38,218640.15,60,
PHRX01964,2025-08-14,2025-09-26,Texas Pharma Manufacturing,USA,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,2769,178.69,494792.61,"FDA Approved, GDP Compliant, WHO Prequalified, ISO 13485 Certified",None,Low,False,43,False,0.0,0.0,90,PHR-CON-2230
PHRX01965,2024-02-17,2024-03-16,Delhi Biotech Solutions,India,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,5652,4662.07,26350019.64,"ISO 13485 Certified, FDA Approved, WHO Prequalified, EMA Certified",None,Low,False,28,True,0.0,0.0,30,PHR-CON-4671
PHRX01966,2024-09-29,2024-10-28,Guangzhou Biotech Ltd,China,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,5071,4471.6,22675483.6,"EMA Certified, GDP Compliant","Raw Material Shortage, Regulatory Approval Delays, Single Source Supplier",High,False,29,True,5501872.09,3447940.79,90,
PHRX01967,2025-08-12,2025-09-28,French Biologics SA,EU,Oncology - Injectable,Oncology Pharmaceutical Product,6410,1233.39,7906029.9,"GDP Compliant, FDA Approved, ISO 13485 Certified, EMA Certified",Transportation Delays,Medium,True,47,False,0.0,0.0,30,
PHRX01968,2025-04-04,2025-05-05,Bangalore Pharmaceutical Co,India,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,9719,1656.76,16102050.44,"ISO 13485 Certified, EMA Certified, FDA Approved, GDP Compliant","Transportation Delays, Geopolitical Risk",High,True,31,False,1532265.58,968542.51,90,
PHRX01969,2026-01-17,2026-03-18,Shenzhen Drug Manufacturing,China,Vaccines - Injectable,Vaccines Pharmaceutical Product,4425,4485.88,19850019.0,"FDA Approved, WHO Prequalified, GDP Compliant",Manufacturing Capacity Constraints,Medium,True,60,False,0.0,0.0,90,PHR-CON-5175
PHRX01970,2025-05-23,2025-06-27,Boston Scientific Supply Inc,USA,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,6440,4954.59,31907559.6,"GDP Compliant, WHO Prequalified",None,Low,False,35,False,5388239.11,4980645.82,60,
PHRX01971,2023-10-15,2023-12-13,French Biologics SA,EU,Vaccines - Injectable,Vaccines Pharmaceutical Product,2022,2097.1,4240336.2,"FDA Approved, WHO Prequalified",Manufacturing Capacity Constraints,Medium,True,59,False,0.0,0.0,60,PHR-CON-7632
PHRX01972,2025-09-16,2025-10-16,Hyderabad Drug Manufacturing,India,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,2555,1740.03,4445776.65,"GMP Certified, ISO 13485 Certified, EMA Certified, FDA Approved",Manufacturing Capacity Constraints,Medium,False,30,True,673010.49,426810.85,30,
PHRX01973,2024-10-15,2024-12-09,Boston Scientific Supply Inc,USA,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,6329,4785.36,30286543.44,"GDP Compliant, ISO 13485 Certified, FDA Approved, EMA Certified",Manufacturing Capacity Constraints,Medium,True,55,False,0.0,0.0,90,PHR-CON-6134
PHRX01974,2024-09-17,2024-11-08,Shanghai Medical Supply Co,China,Oncology - Injectable,Oncology Pharmaceutical Product,6813,2621.04,17857145.52,"ISO 13485 Certified, FDA Approved, WHO Prequalified, EMA Certified","Regulatory Approval Delays, Manufacturing Capacity Constraints",High,True,52,False,0.0,0.0,90,PHR-CON-2007
PHRX01975,2023-06-21,2023-07-11,Italian Drug Manufacturing,EU,Pain Management - Injectable,Pain Management Pharmaceutical Product,8242,1912.43,15762248.06,"GMP Certified, EMA Certified, ISO 13485 Certified",None,Low,False,20,True,0.0,0.0,60,PHR-CON-3933
PHRX01976,2023-08-14,2023-10-08,Texas Pharma Manufacturing,USA,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,9882,693.58,6853957.56,"EMA Certified, WHO Prequalified, FDA Approved",Raw Material Shortage,Medium,False,55,False,0.0,0.0,30,PHR-CON-5776
PHRX01977,2023-10-18,2023-11-08,California Biologics Corporation,USA,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,3633,3949.58,14348824.14,"GMP Certified, EMA Certified, GDP Compliant, WHO Prequalified",Transportation Delays,Medium,False,21,True,0.0,0.0,30,PHR-CON-1099
PHRX01978,2024-09-08,2024-11-07,Shenzhen Drug Manufacturing,China,Oncology - Injectable,Oncology Pharmaceutical Product,137,3416.25,468026.25,"GMP Certified, GDP Compliant, EMA Certified",None,Low,True,60,False,0.0,0.0,60,
PHRX01979,2025-08-18,2025-10-13,Texas Pharma Manufacturing,USA,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,5730,725.87,4159235.1,"ISO 13485 Certified, FDA Approved",None,Low,False,56,False,0.0,0.0,60,
PHRX01980,2025-04-21,2025-05-31,French Biologics SA,EU,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,5681,2681.95,15236157.95,"FDA Approved, WHO Prequalified","Raw Material Shortage, Manufacturing Capacity Constraints, Single Source Supplier",High,True,40,False,1865240.93,1830813.75,90,
PHRX01981,2025-07-26,2025-09-22,Galway MedTech Solutions,Ireland,Oncology - Injectable,Oncology Pharmaceutical Product,6820,4873.41,33236656.2,"EMA Certified, GDP Compliant, GMP Certified","Regulatory Approval Delays, Manufacturing Capacity Constraints",High,True,58,False,0.0,0.0,90,
PHRX01982,2025-03-30,2025-05-09,Guangzhou Biotech Ltd,China,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,788,3409.74,2686875.12,"WHO Prequalified, GMP Certified","Geopolitical Risk, Single Source Supplier, Transportation Delays",High,False,40,False,0.0,0.0,30,
PHRX01983,2025-01-18,2025-01-30,French Biologics SA,EU,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,3521,4824.07,16985550.47,"GMP Certified, EMA Certified, ISO 13485 Certified, GDP Compliant",Regulatory Approval Delays,Medium,False,12,True,3857581.55,2887521.36,90,
PHRX01984,2024-11-12,2024-11-23,Bangalore Pharmaceutical Co,India,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,6796,2858.55,19426705.8,"GMP Certified, FDA Approved",Raw Material Shortage,Medium,True,11,True,0.0,0.0,30,PHR-CON-4855
PHRX01985,2023-06-29,2023-08-02,Dublin BioPharmaceuticals,Ireland,Oncology - Injectable,Oncology Pharmaceutical Product,8978,3813.2,34234909.6,"GMP Certified, FDA Approved, ISO 13485 Certified, WHO Prequalified",None,Low,True,34,False,1994713.77,1523034.82,90,PHR-CON-7967
PHRX01986,2023-12-02,2023-12-14,Boston Scientific Supply Inc,USA,Pain Management - Injectable,Pain Management Pharmaceutical Product,159,3421.47,544013.73,"WHO Prequalified, ISO 13485 Certified",Quality Audit Issues,Medium,False,12,True,0.0,0.0,60,PHR-CON-9522
